bicycle_id,start_time,end_time,start_location,end_location
86503,2015-01-03 18:00:00,2015-01-03 18:20:00,0807,1302
86213,2015-01-03 18:01:00,2015-01-03 18:20:00,0807,1302
86905,2015-01-03 18:04:00,2015-01-03 18:11:00,0905,0902
86855,2015-01-03 18:05:00,2015-01-03 18:08:00,0704,0705
86942,2015-01-03 18:05:00,2015-01-03 18:11:00,0905,0902
86939,2015-01-03 18:06:00,2015-01-03 18:15:00,1105,1106
87100,2015-01-03 18:07:00,2015-01-03 18:15:00,1105,1106
86672,2015-01-03 18:10:00,2015-01-03 18:19:00,0605,0505
86664,2015-01-03 18:10:00,2015-01-03 18:18:00,0605,0505
86085,2015-01-03 18:11:00,2015-01-03 18:20:00,1101,0807
86487,2015-01-03 18:16:00,2015-01-03 18:31:00,1302,0704
86083,2015-01-03 18:18:00,2015-01-03 18:42:00,0504,0904
86618,2015-01-03 18:18:00,2015-01-03 18:23:00,0204,0102
86460,2015-01-03 18:19:00,2015-01-03 18:40:00,0503,1101
86670,2015-01-03 18:27:00,2015-01-03 18:31:00,0607,0604
86246,2015-01-03 18:30:00,2015-01-03 18:38:00,1104,0902
87065,2015-01-03 18:34:00,2015-01-03 18:46:00,0505,0512
86321,2015-01-03 18:34:00,2015-01-03 18:41:00,0503,0517
87002,2015-01-03 18:34:00,2015-01-03 18:35:00,0514,0514
86016,2015-01-03 18:35:00,2015-01-03 18:42:00,0503,0517
86702,2015-01-03 18:38:00,2015-01-03 18:44:00,0517,0516
87086,2015-01-03 18:39:00,2015-01-03 18:55:00,0802,0904
86341,2015-01-03 18:39:00,2015-01-03 18:52:00,0802,0904
86220,2015-01-03 18:41:00,2015-01-03 18:45:00,1302,1301
86688,2015-01-03 18:44:00,2015-01-03 18:54:00,0902,0514
86658,2015-01-03 18:44:00,2015-01-03 18:49:00,0504,0611
86338,2015-01-03 18:48:00,2015-01-03 18:55:00,0708,0706
86837,2015-01-03 18:51:00,2015-01-03 18:54:00,0703,0808
86555,2015-01-03 18:51:00,2015-01-03 19:03:00,0802,0802
86891,2015-01-03 18:53:00,2015-01-03 19:07:00,1302,1301
86828,2015-01-03 18:54:00,2015-01-03 19:00:00,0806,0809
86997,2015-01-03 18:55:00,2015-01-03 19:05:00,0610,0603
86531,2015-01-03 19:04:00,2015-01-03 19:08:00,0601,0606
86597,2015-01-03 19:07:00,2015-01-03 19:20:00,1301,1305
86846,2015-01-03 19:13:00,2015-01-03 19:14:00,0605,0605
86464,2015-01-03 19:19:00,2015-01-03 19:20:00,0104,0104
86614,2015-01-03 19:23:00,2015-01-03 19:30:00,0511,0506
86143,2015-01-03 19:27:00,2015-01-03 19:29:00,0701,0701
86216,2015-01-03 19:28:00,2015-01-03 19:37:00,0513,0701
86508,2015-01-03 19:38:00,2015-01-03 19:42:00,1103,1105
87017,2015-01-03 19:50:00,2015-01-03 19:54:00,0515,0516
86393,2015-01-03 19:50:00,2015-01-03 19:57:00,0603,1302
86853,2015-01-03 19:52:00,2015-01-03 20:01:00,0902,0905
86994,2015-01-03 19:53:00,2015-01-03 20:01:00,0902,0905
86239,2015-01-03 19:56:00,2015-01-03 19:57:00,0603,0603
86679,2015-01-03 19:58:00,2015-01-03 20:10:00,0603,0204
87070,2015-01-03 20:00:00,2015-01-03 20:09:00,0518,0605
86086,2015-01-03 20:02:00,2015-01-03 20:12:00,0702,0809
86556,2015-01-03 20:02:00,2015-01-03 20:06:00,0605,0604
86709,2015-01-03 20:04:00,2015-01-03 20:10:00,0708,0518
86273,2015-01-03 20:05:00,2015-01-03 20:11:00,0601,0708
86022,2015-01-03 20:09:00,2015-01-03 20:12:00,1302,1301
86367,2015-01-03 20:14:00,2015-01-03 20:17:00,0508,0510
86614,2015-01-03 20:22:00,2015-01-03 20:27:00,0506,0507
86115,2015-01-03 20:22:00,2015-01-03 20:24:00,0508,0517
86706,2015-01-03 20:49:00,2015-01-03 21:01:00,0905,0511
86994,2015-01-03 20:50:00,2015-01-03 21:01:00,0905,0511
86785,2015-01-03 21:02:00,2015-01-03 21:09:00,0609,0809
86393,2015-01-03 21:07:00,2015-01-03 21:11:00,1302,1301
86508,2015-01-03 21:09:00,2015-01-03 21:12:00,1105,1107
86028,2015-01-03 21:12:00,2015-01-03 21:23:00,0904,0802
86736,2015-01-03 21:13:00,2015-01-03 21:16:00,0508,0609
86785,2015-01-03 21:14:00,2015-01-03 21:26:00,0809,0904
86026,2015-01-03 21:34:00,2015-01-03 21:41:00,0506,0501
86949,2015-01-03 21:35:00,2015-01-03 21:41:00,0506,0501
86078,2015-01-03 22:03:00,2015-01-03 22:07:00,0803,0809
86531,2015-01-03 22:11:00,2015-01-03 22:24:00,0606,0807
86786,2015-01-03 22:12:00,2015-01-03 22:17:00,0204,0102
86130,2015-01-03 22:28:00,2015-01-03 22:35:00,0809,0601
86086,2015-01-03 22:28:00,2015-01-03 22:35:00,0809,0601
86275,2015-01-03 22:30:00,2015-01-03 22:35:00,0513,0104
86670,2015-01-03 22:50:00,2015-01-03 22:53:00,0604,0607
86753,2015-01-03 22:55:00,2015-01-03 23:11:00,0513,0604
86216,2015-01-03 23:14:00,2015-01-03 23:22:00,0701,0513
86163,2015-01-03 23:14:00,2015-01-03 23:21:00,0701,0513
86531,2015-01-03 23:47:00,2015-01-04 00:04:00,0807,0606
86552,2015-01-03 23:48:00,2015-01-04 00:05:00,0204,0802
