time,tempm,hum,wspdm,wdird,wdire,pressurem,vism,windchillm,fog,rain,snow,hail,thunder
2015-03-04 12:00:00,11.0,35,20.4,260,West,1023,-9999.0,-999,0,0,0,0,0
2015-03-04 12:30:00,11.0,35,18.5,290,WNW,1023,-9999.0,-999,0,0,0,0,0
2015-03-04 13:00:00,10.0,50,33.3,320,NW,1023,10.0,-999,0,0,0,0,0
2015-03-04 13:30:00,9.0,58,25.9,300,WNW,1023,10.0,-999,0,0,0,0,0
2015-03-04 14:00:00,8.0,62,22.2,340,NNW,1023,10.0,4.6,0,0,0,0,0
2015-03-04 14:30:00,8.0,57,20.4,330,NNW,1023,10.0,4.8,0,0,0,0,0
2015-03-04 15:00:00,8.0,62,16.7,340,NNW,1023,10.0,5.3,0,0,0,0,0
2015-03-04 15:30:00,8.0,57,16.7,310,NW,1023,10.0,5.3,0,0,0,0,0
2015-03-04 16:00:00,8.0,53,9.3,330,NNW,1023,10.0,6.4,0,0,0,0,0
2015-03-04 16:30:00,7.0,53,16.7,310,NW,1023,10.0,4.0,0,0,0,0,0
2015-03-04 17:00:00,7.0,53,11.1,320,NW,1023,-9999.0,4.9,0,0,0,0,0
2015-03-04 17:30:00,6.0,57,13.0,320,NW,1023,-9999.0,3.3,0,0,0,0,0
2015-03-04 18:00:00,5.0,61,11.1,330,NNW,1024,-9999.0,2.5,0,0,0,0,0
2015-03-04 18:30:00,5.0,61,7.4,330,NNW,1024,-9999.0,3.3,0,0,0,0,0
2015-03-04 19:00:00,3.0,65,5.6,0,Variable,1024,-9999.0,1.6,0,0,0,0,0
2015-03-04 19:30:00,4.0,65,5.6,0,Variable,1024,-9999.0,2.8,0,0,0,0,0
2015-03-04 20:00:00,1.0,81,7.4,350,North,1024,-9999.0,-1.4,0,0,0,0,0
2015-03-04 20:30:00,1.0,75,1.9,0,Variable,1025,-9999.0,-999,0,0,0,0,0
2015-03-04 21:00:00,3.0,81,9.3,360,North,1025,-9999.0,0.5,0,0,0,0,0
2015-03-04 21:30:00,0.0,87,9.3,340,NNW,1025,-9999.0,-3.1,0,0,0,0,0
2015-03-04 22:00:00,2.0,75,11.1,340,NNW,1025,-9999.0,-1.2,0,0,0,0,0
2015-03-04 22:30:00,2.0,81,13.0,330,NNW,1025,-9999.0,-1.5,0,0,0,0,0
2015-03-04 23:00:00,2.0,81,11.1,340,NNW,1025,-9999.0,-1.2,0,0,0,0,0
2015-03-04 23:30:00,3.0,70,11.1,340,NNW,1025,-9999.0,0.0,0,0,0,0,0
2015-03-05 00:00:00,3.0,70,3.7,0,Variable,1026,-9999.0,-999,0,0,0,0,0
2015-03-05 00:30:00,3.0,65,7.4,320,NW,1026,-9999.0,1.0,0,0,0,0,0
2015-03-05 01:00:00,3.0,65,7.4,350,North,1026,-9999.0,1.0,0,0,0,0,0
2015-03-05 01:30:00,1.0,81,9.3,350,North,1026,-9999.0,-1.9,0,0,0,0,0
2015-03-05 02:00:00,1.0,81,9.3,350,North,1026,-9999.0,-1.9,0,0,0,0,0
2015-03-05 02:30:00,2.0,75,9.3,350,North,1026,-9999.0,-0.7,0,0,0,0,0
2015-03-05 03:00:00,2.0,81,5.6,0,Variable,1026,-9999.0,0.5,0,0,0,0,0
2015-03-05 04:00:00,1.0,81,5.6,0,Variable,1026,-9999.0,-0.7,0,0,0,0,0
2015-03-05 04:30:00,1.0,81,9.3,350,North,1026,-9999.0,-1.9,0,0,0,0,0
2015-03-05 05:00:00,1.0,81,3.7,0,Variable,1026,-9999.0,-999,0,0,0,0,0
2015-03-05 05:30:00,0.0,87,9.3,290,WNW,1027,-9999.0,-3.1,0,0,0,0,0
2015-03-05 06:00:00,0.0,87,5.6,0,Variable,1026,-9999.0,-1.8,0,0,0,0,0
2015-03-05 06:30:00,-1.0,93,5.6,0,Variable,1026,-9999.0,-3.0,0,0,0,0,0
2015-03-05 07:00:00,0.0,93,7.4,300,WNW,1027,-9999.0,-2.5,0,0,0,0,0
2015-03-05 07:30:00,1.0,87,7.4,320,NW,1027,-9999.0,-1.4,0,0,0,0,0
2015-03-05 08:00:00,2.0,75,11.1,350,North,1027,-9999.0,-1.2,0,0,0,0,0
2015-03-05 08:30:00,3.0,70,7.4,360,North,1027,-9999.0,1.0,0,0,0,0,0
2015-03-05 09:00:00,4.0,61,9.3,360,North,1027,-9999.0,1.7,0,0,0,0,0
2015-03-05 09:30:00,4.0,61,9.3,340,NNW,1027,-9999.0,1.7,0,0,0,0,0
2015-03-05 10:00:00,5.0,61,11.1,350,North,1027,-9999.0,2.5,0,0,0,0,0
2015-03-05 10:30:00,6.0,57,11.1,330,NNW,1027,-9999.0,3.7,0,0,0,0,0
2015-03-05 11:00:00,7.0,57,9.3,340,NNW,1027,-9999.0,5.2,0,0,0,0,0
2015-03-05 11:30:00,7.0,53,11.1,40,NE,1027,-9999.0,4.9,0,0,0,0,0
2015-03-05 12:00:00,7.0,43,13.0,50,NE,1027,10.0,4.5,0,0,0,0,0
2015-03-05 12:30:00,7.0,43,11.1,50,NE,1027,-9999.0,4.9,0,0,0,0,0
2015-03-05 13:00:00,7.0,43,14.8,40,NE,1026,-9999.0,4.3,0,0,0,0,0
2015-03-05 13:30:00,7.0,43,11.1,40,NE,1026,-9999.0,4.9,0,0,0,0,0
2015-03-05 14:00:00,8.0,46,16.7,20,NNE,1026,-9999.0,5.3,0,0,0,0,0
2015-03-05 14:30:00,8.0,40,16.7,10,North,1025,-9999.0,5.3,0,0,0,0,0
2015-03-05 15:00:00,9.0,37,18.5,30,NNE,1025,-9999.0,-999,0,0,0,0,0
2015-03-05 15:30:00,8.0,37,14.8,30,NNE,1025,-9999.0,5.5,0,0,0,0,0
2015-03-05 16:00:00,8.0,37,14.8,20,NNE,1025,-9999.0,5.5,0,0,0,0,0
2015-03-05 16:30:00,8.0,37,16.7,30,NNE,1026,-9999.0,5.3,0,0,0,0,0
2015-03-05 17:00:00,7.0,43,16.7,360,North,1026,-9999.0,4.0,0,0,0,0,0
2015-03-05 17:30:00,7.0,43,11.1,360,North,1026,-9999.0,4.9,0,0,0,0,0
2015-03-05 18:00:00,6.0,46,9.3,80,East,1026,-9999.0,4.0,0,0,0,0,0
2015-03-05 18:30:00,5.0,49,7.4,60,ENE,1027,-9999.0,3.3,0,0,0,0,0
2015-03-05 19:00:00,3.0,60,7.4,30,NNE,1026,-9999.0,1.0,0,0,0,0,0
2015-03-05 19:30:00,3.0,60,7.4,30,NNE,1027,-9999.0,1.0,0,0,0,0,0
2015-03-05 20:00:00,3.0,60,9.3,40,NE,1027,-9999.0,0.5,0,0,0,0,0
2015-03-05 20:30:00,3.0,60,11.1,40,NE,1027,-9999.0,0.0,0,0,0,0,0
2015-03-05 21:00:00,3.0,60,11.1,40,NE,1027,-9999.0,0.0,0,0,0,0,0
2015-03-05 21:30:00,3.0,60,13.0,30,NNE,1027,-9999.0,-0.3,0,0,0,0,0
2015-03-05 22:00:00,1.0,70,13.0,10,North,1028,-9999.0,-2.8,0,0,0,0,0
2015-03-05 22:30:00,3.0,60,16.7,360,North,1028,-9999.0,-1.0,0,0,0,0,0
2015-03-05 23:00:00,2.0,65,16.7,20,NNE,1028,-9999.0,-2.2,0,0,0,0,0
2015-03-05 23:30:00,2.0,65,13.0,360,North,1029,-9999.0,-1.5,0,0,0,0,0
2015-03-06 00:00:00,-1.0,75,9.3,320,NW,1029,-9999.0,-4.3,0,0,0,0,0
2015-03-06 00:30:00,-1.0,75,7.4,350,North,1029,-9999.0,-3.7,0,0,0,0,0
2015-03-06 01:00:00,-1.0,75,13.0,330,NNW,1029,-9999.0,-5.2,0,0,0,0,0
2015-03-06 01:30:00,1.0,65,11.1,340,NNW,1029,-9999.0,-2.4,0,0,0,0,0
2015-03-06 02:00:00,0.0,69,14.8,340,NNW,1029,-9999.0,-4.4,0,0,0,0,0
2015-03-06 02:30:00,0.0,69,13.0,340,NNW,1029,-9999.0,-4.0,0,0,0,0,0
2015-03-06 03:00:00,1.0,70,16.7,330,NNW,1028,-9999.0,-3.4,0,0,0,0,0
2015-03-06 03:30:00,1.0,65,16.7,330,NNW,1028,-9999.0,-3.4,0,0,0,0,0
2015-03-06 04:00:00,0.0,69,14.8,330,NNW,1029,-9999.0,-4.4,0,0,0,0,0
2015-03-06 04:30:00,0.0,69,14.8,330,NNW,1029,-9999.0,-4.4,0,0,0,0,0
2015-03-06 05:00:00,0.0,69,14.8,340,NNW,1029,-9999.0,-4.4,0,0,0,0,0
2015-03-06 05:30:00,0.0,69,14.8,340,NNW,1029,-9999.0,-4.4,0,0,0,0,0
2015-03-06 06:00:00,1.0,65,16.7,340,NNW,1029,-9999.0,-3.4,0,0,0,0,0
2015-03-06 06:30:00,0.0,69,14.8,330,NNW,1030,-9999.0,-4.4,0,0,0,0,0
2015-03-06 07:00:00,1.0,65,16.7,330,NNW,1030,-9999.0,-3.4,0,0,0,0,0
2015-03-06 07:30:00,2.0,60,18.5,340,NNW,1030,-9999.0,-2.5,0,0,0,0,0
2015-03-06 08:00:00,3.0,60,18.5,340,NNW,1031,-9999.0,-1.2,0,0,0,0,0
2015-03-06 08:30:00,4.0,49,22.2,10,North,1031,-9999.0,-0.4,0,0,0,0,0
2015-03-06 09:00:00,5.0,49,25.9,10,North,1031,-9999.0,0.4,0,0,0,0,0
2015-03-06 09:30:00,6.0,42,27.8,10,North,1031,-9999.0,1.6,0,0,0,0,0
2015-03-06 10:00:00,6.0,42,31.5,350,North,1031,-9999.0,1.3,0,0,0,0,0
2015-03-06 10:30:00,7.0,37,25.9,10,North,1031,-9999.0,3.0,0,0,0,0,0
2015-03-06 11:00:00,7.0,37,24.1,360,North,1031,-9999.0,3.2,0,0,0,0,0
2015-03-06 11:30:00,8.0,34,22.2,10,North,1032,-9999.0,4.6,0,0,0,0,0
2015-03-06 12:00:00,8.0,32,22.2,30,NNE,1032,-9999.0,4.6,0,0,0,0,0
2015-03-06 12:30:00,8.0,29,20.4,30,NNE,1031,-9999.0,4.8,0,0,0,0,0
2015-03-06 13:00:00,9.0,25,20.4,30,NNE,1031,-9999.0,-999,0,0,0,0,0
2015-03-06 13:30:00,9.0,32,16.7,30,NNE,1031,-9999.0,-999,0,0,0,0,0
2015-03-06 14:00:00,8.0,29,20.4,360,North,1031,-9999.0,4.8,0,0,0,0,0
2015-03-06 14:30:00,8.0,32,20.4,30,NNE,1031,-9999.0,4.8,0,0,0,0,0
2015-03-06 15:00:00,8.0,29,22.2,10,North,1031,-9999.0,4.6,0,0,0,0,0
2015-03-06 15:30:00,8.0,29,20.4,10,North,1030,-9999.0,4.8,0,0,0,0,0
2015-03-06 16:00:00,9.0,27,20.4,20,NNE,1030,-9999.0,-999,0,0,0,0,0
2015-03-06 16:30:00,8.0,29,20.4,30,NNE,1031,-9999.0,4.8,0,0,0,0,0
2015-03-06 17:00:00,8.0,27,18.5,30,NNE,1031,-9999.0,5.0,0,0,0,0,0
2015-03-06 17:30:00,7.0,29,11.1,30,NNE,1031,-9999.0,4.9,0,0,0,0,0
2015-03-06 18:00:00,5.0,33,11.1,30,NNE,1031,-9999.0,2.5,0,0,0,0,0
2015-03-06 18:30:00,3.0,41,13.0,20,NNE,1032,-9999.0,-0.3,0,0,0,0,0
2015-03-06 19:00:00,3.0,45,13.0,70,ENE,1032,-9999.0,-0.3,0,0,0,0,0
2015-03-06 19:30:00,3.0,48,11.1,70,ENE,1032,-9999.0,0.0,0,0,0,0,0
2015-03-06 20:00:00,2.0,52,11.1,80,East,1032,-9999.0,-1.2,0,0,0,0,0
2015-03-06 20:30:00,2.0,52,14.8,70,ENE,1033,-9999.0,-1.9,0,0,0,0,0
2015-03-06 21:00:00,2.0,52,18.5,80,East,1033,-9999.0,-2.5,0,0,0,0,0
2015-03-06 21:30:00,2.0,52,18.5,70,ENE,1034,-9999.0,-2.5,0,0,0,0,0
2015-03-06 22:00:00,2.0,52,13.0,60,ENE,1034,-9999.0,-1.5,0,0,0,0,0
2015-03-06 22:30:00,2.0,52,13.0,50,NE,1034,-9999.0,-1.5,0,0,0,0,0
2015-03-06 23:00:00,1.0,56,3.7,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-06 23:30:00,-1.0,64,5.6,0,Variable,1035,-9999.0,-3.0,0,0,0,0,0
2015-03-07 00:00:00,1.0,60,7.4,50,NE,1035,-9999.0,-1.4,0,0,0,0,0
2015-03-07 00:30:00,0.0,64,1.9,0,Variable,1035,-9999.0,-999,0,0,0,0,0
2015-03-07 01:00:00,-3.0,74,5.6,0,Variable,1035,-9999.0,-5.2,0,0,0,0,0
2015-03-07 01:30:00,-1.0,69,9.3,330,NNW,1035,-9999.0,-4.3,0,0,0,0,0
2015-03-07 02:00:00,-1.0,69,11.1,340,NNW,1035,-9999.0,-4.8,0,0,0,0,0
2015-03-07 02:30:00,-2.0,74,5.6,0,Variable,1034,-9999.0,-4.1,0,0,0,0,0
2015-03-07 03:00:00,-2.0,74,11.1,340,NNW,1034,-9999.0,-6.0,0,0,0,0,0
2015-03-07 03:30:00,-5.0,80,5.6,0,Variable,1034,-9999.0,-7.5,0,0,0,0,0
2015-03-07 04:00:00,-4.0,86,5.6,0,Variable,1034,-9999.0,-6.4,0,0,0,0,0
2015-03-07 04:30:00,-4.0,93,9.3,320,NW,1033,-9999.0,-7.8,0,0,0,0,0
2015-03-07 05:00:00,-3.0,86,11.1,330,NNW,1034,-9999.0,-7.2,0,0,0,0,0
2015-03-07 05:30:00,-2.0,69,16.7,340,NNW,1034,-9999.0,-7.2,0,0,0,0,0
2015-03-07 06:00:00,-2.0,74,16.7,330,NNW,1034,-9999.0,-7.2,0,0,0,0,0
2015-03-07 06:30:00,-2.0,69,13.0,340,NNW,1034,-9999.0,-6.4,0,0,0,0,0
2015-03-07 07:00:00,-1.0,69,16.7,340,NNW,1034,-9999.0,-5.9,0,0,0,0,0
2015-03-07 07:30:00,0.0,69,11.1,10,North,1035,-9999.0,-3.6,0,0,0,0,0
2015-03-07 08:00:00,2.0,60,5.6,0,Variable,1035,-9999.0,0.5,0,0,0,0,0
2015-03-07 08:30:00,3.0,52,14.8,10,North,1035,-9999.0,-0.7,0,0,0,0,0
2015-03-07 09:00:00,4.0,49,16.7,20,NNE,1035,-9999.0,0.3,0,0,0,0,0
2015-03-07 09:30:00,6.0,39,16.7,30,NNE,1035,-9999.0,2.8,0,0,0,0,0
2015-03-07 10:00:00,6.0,36,18.5,60,ENE,1035,-9999.0,2.5,0,0,0,0,0
2015-03-07 10:30:00,6.0,39,18.5,70,ENE,1034,-9999.0,2.5,0,0,0,0,0
2015-03-07 11:00:00,7.0,34,16.7,80,East,1034,-9999.0,4.0,0,0,0,0,0
2015-03-07 11:30:00,7.0,34,14.8,70,ENE,1035,-9999.0,4.3,0,0,0,0,0
2015-03-07 12:00:00,7.0,34,14.8,70,ENE,1035,-9999.0,4.3,0,0,0,0,0
2015-03-07 12:30:00,8.0,34,9.3,140,SE,1035,-9999.0,6.4,0,0,0,0,0
2015-03-07 13:00:00,8.0,34,11.1,90,East,1035,-9999.0,6.1,0,0,0,0,0
2015-03-07 13:30:00,8.0,34,13.0,120,ESE,1034,-9999.0,5.8,0,0,0,0,0
2015-03-07 14:00:00,8.0,34,13.0,80,East,1034,-9999.0,5.8,0,0,0,0,0
2015-03-07 14:30:00,9.0,34,5.6,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-07 15:00:00,9.0,32,9.3,70,ENE,1034,-9999.0,-999,0,0,0,0,0
2015-03-07 15:30:00,9.0,32,9.3,30,NNE,1033,-9999.0,-999,0,0,0,0,0
2015-03-07 16:00:00,9.0,32,9.3,50,NE,1033,-9999.0,-999,0,0,0,0,0
2015-03-07 16:30:00,9.0,30,9.3,60,ENE,1033,-9999.0,-999,0,0,0,0,0
2015-03-07 17:00:00,8.0,40,11.1,120,ESE,1033,-9999.0,6.1,0,0,0,0,0
2015-03-07 17:30:00,7.0,39,11.1,100,East,1033,-9999.0,4.9,0,0,0,0,0
2015-03-07 18:00:00,5.0,45,9.3,120,ESE,1033,-9999.0,2.8,0,0,0,0,0
2015-03-07 18:30:00,5.0,49,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-07 19:00:00,2.0,56,3.7,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-07 19:30:00,2.0,52,1.9,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-07 20:00:00,4.0,52,5.6,0,Variable,1034,-9999.0,2.8,0,0,0,0,0
2015-03-07 20:30:00,-1.0,64,7.4,90,East,1034,-9999.0,-3.7,0,0,0,0,0
2015-03-07 21:00:00,-2.0,74,5.6,0,Variable,1034,-9999.0,-4.1,0,0,0,0,0
2015-03-07 21:30:00,-3.0,74,3.7,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-07 22:00:00,-3.0,74,7.4,350,North,1034,-9999.0,-6.0,0,0,0,0,0
2015-03-07 22:30:00,-4.0,80,9.3,350,North,1034,-9999.0,-7.8,0,0,0,0,0
2015-03-07 23:00:00,-3.0,80,7.4,350,North,1034,-9999.0,-6.0,0,0,0,0,0
2015-03-07 23:30:00,-2.0,74,5.6,0,Variable,1034,-9999.0,-4.1,0,0,0,0,0
2015-03-08 00:00:00,-3.0,80,5.6,0,Variable,1034,-9999.0,-5.2,0,0,0,0,0
2015-03-08 00:30:00,-5.0,86,5.6,0,Variable,1034,-9999.0,-7.5,0,0,0,0,0
2015-03-08 01:00:00,-4.0,86,0.0,0,North,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 01:30:00,-6.0,80,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 02:00:00,-4.0,86,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 02:30:00,-4.0,80,0.0,0,North,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 03:00:00,-5.0,86,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 03:30:00,-5.0,86,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 04:00:00,-5.0,86,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 04:30:00,-5.0,80,5.6,0,Variable,1033,-9999.0,-7.5,0,0,0,0,0
2015-03-08 05:00:00,-5.0,86,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 05:30:00,-6.0,86,1.9,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 06:00:00,-5.0,86,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 06:30:00,-5.0,86,5.6,0,Variable,1033,-9999.0,-7.5,0,0,0,0,0
2015-03-08 07:00:00,-5.0,86,3.7,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-08 07:30:00,-2.0,80,3.7,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-08 08:00:00,2.0,70,1.9,0,Variable,1034,-9999.0,-999,0,0,0,0,0
2015-03-08 08:30:00,4.0,56,7.4,50,NE,1034,-9999.0,2.1,0,0,0,0,0
2015-03-08 09:00:00,7.0,46,7.4,50,NE,1034,-9999.0,5.7,0,0,0,0,0
2015-03-08 09:30:00,7.0,46,7.4,100,East,1033,-9999.0,5.7,0,0,0,0,0
2015-03-08 10:00:00,7.0,43,11.1,130,SE,1034,-9999.0,4.9,0,0,0,0,0
2015-03-08 10:30:00,8.0,40,7.4,140,SE,1034,-9999.0,6.8,0,0,0,0,0
2015-03-08 11:00:00,9.0,37,7.4,120,ESE,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 11:30:00,10.0,37,3.7,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 12:00:00,9.0,37,7.4,110,ESE,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 12:30:00,11.0,33,5.6,0,Variable,1033,-9999.0,-999,0,0,0,0,0
2015-03-08 13:00:00,10.0,32,3.7,0,Variable,1032,-9999.0,-999,0,0,0,0,0
2015-03-08 13:30:00,10.0,32,13.0,90,East,1032,-9999.0,-999,0,0,0,0,0
2015-03-08 14:00:00,11.0,30,9.3,130,SE,1032,-9999.0,-999,0,0,0,0,0
2015-03-08 14:30:00,11.0,30,11.1,120,ESE,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 15:00:00,10.0,32,11.1,110,ESE,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 15:30:00,11.0,33,11.1,120,ESE,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 16:00:00,10.0,30,11.1,110,ESE,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 16:30:00,9.0,34,11.1,110,ESE,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 17:00:00,8.0,40,11.1,120,ESE,1031,-9999.0,6.1,0,0,0,0,0
2015-03-08 17:30:00,6.0,46,9.3,130,SE,1031,-9999.0,4.0,0,0,0,0,0
2015-03-08 18:00:00,6.0,46,5.6,0,Variable,1031,-9999.0,5.0,0,0,0,0,0
2015-03-08 18:30:00,4.0,52,7.4,90,East,1031,-9999.0,2.1,0,0,0,0,0
2015-03-08 19:00:00,5.0,49,13.0,90,East,1031,-9999.0,2.1,0,0,0,0,0
2015-03-08 19:30:00,3.0,56,1.9,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 20:00:00,3.0,56,5.6,0,Variable,1031,-9999.0,1.6,0,0,0,0,0
2015-03-08 20:30:00,1.0,60,1.9,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 21:00:00,0.0,64,3.7,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-08 21:30:00,-2.0,74,5.6,0,Variable,1031,-9999.0,-4.1,0,0,0,0,0
2015-03-08 22:00:00,-3.0,80,7.4,50,NE,1031,-9999.0,-6.0,0,0,0,0,0
2015-03-08 22:30:00,-3.0,74,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-08 23:00:00,-1.0,75,5.6,0,Variable,1030,-9999.0,-3.0,0,0,0,0,0
2015-03-08 23:30:00,-1.0,75,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 00:00:00,-2.0,74,1.9,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 00:30:00,-3.0,80,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 01:00:00,-4.0,80,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 01:30:00,-5.0,86,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 02:00:00,-4.0,80,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 02:30:00,-4.0,80,5.6,0,Variable,1030,-9999.0,-6.4,0,0,0,0,0
2015-03-09 03:00:00,-4.0,86,0.0,0,North,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 03:30:00,-5.0,86,1.9,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 04:00:00,-5.0,93,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 04:30:00,-5.0,86,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 05:00:00,-5.0,86,1.9,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 05:30:00,-5.0,86,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 06:00:00,-5.0,86,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 06:30:00,-5.0,93,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 07:00:00,-5.0,86,3.7,0,Variable,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 07:30:00,-1.0,80,5.6,0,Variable,1031,-9999.0,-3.0,0,0,0,0,0
2015-03-09 08:00:00,2.0,75,3.7,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-09 08:30:00,3.0,70,1.9,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-09 09:00:00,4.0,65,1.9,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-09 09:30:00,6.0,53,3.7,0,Variable,1031,-9999.0,-999,0,0,0,0,0
2015-03-09 10:00:00,7.0,49,7.4,240,WSW,1030,-9999.0,5.7,0,0,0,0,0
2015-03-09 10:30:00,8.0,43,13.0,230,SW,1030,-9999.0,5.8,0,0,0,0,0
2015-03-09 11:00:00,9.0,43,9.3,260,West,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 11:30:00,9.0,43,9.3,210,SSW,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 12:00:00,10.0,40,9.3,270,West,1030,-9999.0,-999,0,0,0,0,0
2015-03-09 12:30:00,10.0,40,5.6,0,Variable,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 13:00:00,11.0,38,7.4,270,West,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 13:30:00,12.0,35,7.4,200,SSW,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 14:00:00,11.0,35,5.6,0,Variable,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 14:30:00,12.0,33,7.4,230,SW,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 15:00:00,12.0,33,7.4,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 15:30:00,13.0,31,1.9,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 16:00:00,12.0,33,3.7,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 16:30:00,11.0,35,5.6,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 17:00:00,11.0,35,7.4,210,SSW,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 17:30:00,10.0,40,9.3,220,SW,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 18:00:00,8.0,46,5.6,0,Variable,1028,-9999.0,7.3,0,0,0,0,0
2015-03-09 18:30:00,7.0,49,7.4,220,SW,1028,-9999.0,5.7,0,0,0,0,0
2015-03-09 19:00:00,5.0,53,3.7,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 19:30:00,3.0,65,5.6,0,Variable,1029,-9999.0,1.6,0,0,0,0,0
2015-03-09 20:00:00,2.0,70,3.7,0,Variable,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 20:30:00,1.0,75,1.9,0,Variable,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 21:00:00,1.0,70,3.7,0,Variable,1029,-9999.0,-999,0,0,0,0,0
2015-03-09 21:30:00,-1.0,80,3.7,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 22:00:00,0.0,75,3.7,0,Variable,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 22:30:00,0.0,75,5.6,0,Variable,1028,-9999.0,-1.8,0,0,0,0,0
2015-03-09 23:00:00,-1.0,80,0.0,0,North,1028,-9999.0,-999,0,0,0,0,0
2015-03-09 23:30:00,0.0,80,3.7,0,Variable,1028,8.0,-999,0,0,0,0,0
2015-03-10 00:00:00,-3.0,86,1.9,0,Variable,1028,8.0,-999,0,0,0,0,0
2015-03-10 00:30:00,-2.0,86,0.0,0,North,1028,6.0,-999,0,0,0,0,0
2015-03-10 01:00:00,-2.0,86,0.0,0,North,1028,6.0,-999,0,0,0,0,0
2015-03-10 01:30:00,-2.0,86,0.0,0,North,1028,7.0,-999,0,0,0,0,0
2015-03-10 02:00:00,-1.0,80,3.7,0,Variable,1028,7.0,-999,0,0,0,0,0
2015-03-10 02:30:00,-3.0,86,1.9,0,Variable,1028,7.0,-999,0,0,0,0,0
2015-03-10 03:00:00,-2.0,80,0.0,0,North,1027,7.0,-999,0,0,0,0,0
